,id,vlr_transacao,des_transacao,data_movimento,id_cartao
3352,7662264,161060.62,Credito,2011-07-19 13:54:00,633397
3353,1922541,757599.88,Credito,2018-06-30 15:58:00,321929
3354,3901388,801460.43,Credito,2005-06-07 09:21:00,853596
3355,9580017,809830.65,Debito,2019-01-08 15:56:00,376639
3356,8591424,493572.76,Credito,2017-04-11 16:39:00,969964
3357,9629642,760997.39,Debito,2021-08-21 15:43:00,822894
3358,1573709,896715.48,Credito,2009-04-19 09:35:00,245423
3359,2224173,448363.85,Credito,2017-08-24 16:00:00,210677
3360,5394664,127230.59,Debito,2010-01-24 12:36:00,237098
3361,6723491,871258.37,Credito,2020-12-01 12:38:00,98719
3362,3642997,418906.82,Debito,2018-04-02 12:49:00,362567
3363,5289853,539600.01,Credito,2014-03-21 09:37:00,238885
3364,3441623,486505.05,Credito,2014-12-05 09:15:00,451530
3365,9600722,226067.72,Debito,2020-12-12 09:39:00,293562
3366,9856072,567144.11,Credito,2012-07-21 09:51:00,134647
3367,1264374,277087.31,Debito,2005-03-29 14:21:00,128200
3368,2882052,388767.29,Debito,2012-06-29 14:56:00,153847
3369,2662580,274095.12,Debito,2008-08-12 09:33:00,602369
3370,3323726,328309.64,Debito,2012-08-15 15:55:00,333121
3371,6179047,643550.35,Debito,2010-10-06 09:16:00,847195
3372,7476345,730571.71,Credito,2016-08-09 12:14:00,786099
3373,469378,437679.47,Debito,2016-07-07 15:00:00,184877
3374,7252850,674804.26,Credito,2019-03-19 16:29:00,591688
3375,7649473,541565.07,Debito,2012-05-29 13:38:00,794277
3376,5757645,487306.97,Credito,2018-11-22 10:22:00,18715
3377,2666287,206834.2,Credito,2015-04-22 13:48:00,272405
3378,4970561,869152.86,Credito,2015-06-28 14:38:00,873016
3379,720080,781526.81,Credito,2006-05-12 14:32:00,203822
3380,6213206,451944.15,Credito,2012-02-02 13:30:00,702414
3381,3453789,943784.38,Debito,2005-11-28 09:41:00,986699
3382,3840879,700659.81,Debito,2013-04-15 13:30:00,955699
3383,9335781,923316.89,Credito,2018-03-22 13:00:00,475017
3384,5117683,155887.35,Credito,2011-08-14 15:33:00,720185
3385,6244440,484754.73,Debito,2007-03-11 13:41:00,671985
3386,1753020,530403.33,Debito,2020-01-13 15:09:00,934463
3387,1806899,74861.26,Debito,2010-12-12 09:09:00,459162
3388,1965045,190982.48,Credito,2022-09-08 16:11:00,350437
3389,2705669,34886.84,Debito,2010-11-29 12:49:00,982276
3390,2066297,866879.02,Debito,2022-03-27 09:26:00,806967
3391,1108603,977122.79,Credito,2014-12-23 11:42:00,154602
3392,9124414,249256.7,Credito,2012-09-29 09:41:00,718532
3393,436903,868008.72,Credito,2008-05-28 10:27:00,767312
3394,3311115,478756.68,Credito,2017-01-18 11:53:00,660454
3395,9340880,154262.24,Debito,2012-10-07 15:55:00,705872
3396,1040778,548154.37,Debito,2008-04-18 16:26:00,399955
3397,7675955,696464.3,Credito,2018-06-14 15:35:00,969606
3398,9539030,991570.39,Credito,2011-03-15 14:32:00,446010
3399,3064952,880487.42,Credito,2022-01-07 16:44:00,172269
3400,4719963,986542.79,Credito,2012-02-01 14:22:00,539569
3401,8925973,450210.78,Credito,2020-11-01 16:07:00,641151
3402,1303002,52276.87,Credito,2006-10-30 10:21:00,578526
3403,7808753,835234.6,Debito,2012-06-23 14:58:00,710864
3404,9209210,110735.51,Credito,2005-11-15 11:45:00,202570
3405,714754,94270.11,Credito,2020-06-03 14:56:00,795230
3406,4064963,952921.81,Debito,2010-03-23 10:43:00,742741
3407,9492656,543641.02,Credito,2022-06-05 11:43:00,868172
3408,4990860,61707.82,Credito,2011-04-10 09:52:00,192577
3409,1279643,458929.13,Debito,2014-09-05 12:16:00,953311
3410,9167765,238797.33,Debito,2011-09-27 13:46:00,524646
3411,2623436,750159.86,Credito,2017-05-20 10:11:00,929501
3412,40864,832687.1,Credito,2019-04-28 15:49:00,711817
3413,8585813,534557.14,Debito,2010-12-14 15:19:00,70980
3414,2958460,955967.9,Debito,2019-08-24 13:38:00,699711
3415,2348254,182470.91,Debito,2021-01-03 14:57:00,537301
3416,5768344,644187.41,Debito,2017-05-07 15:45:00,631976
3417,9874497,649144.19,Debito,2008-08-27 12:36:00,895608
3418,8969325,100765.74,Credito,2014-06-17 12:42:00,5695
3419,1085143,226218.42,Credito,2016-08-03 15:29:00,638792
3420,8201927,216254.74,Credito,2011-01-08 10:40:00,368409
3421,2534502,903770.07,Credito,2005-09-02 12:56:00,670384
3422,8092709,67767.09,Credito,2020-08-29 14:34:00,501121
3423,8817453,663911.25,Debito,2014-05-26 12:43:00,975366
3424,240533,399711.49,Credito,2020-09-11 12:13:00,793111
3425,2965501,990098.08,Credito,2016-09-30 13:41:00,923771
3426,2907509,991308.63,Debito,2013-06-23 09:43:00,803694
3427,4908002,981317.2,Credito,2006-02-25 11:37:00,850788
3428,3334391,506279.51,Debito,2009-05-12 12:34:00,66585
3429,7845572,72695.8,Debito,2017-06-12 09:48:00,212612
3430,2021602,555042.29,Credito,2007-12-25 15:16:00,923196
3431,2277675,958776.25,Debito,2012-06-13 16:53:00,99057
3432,6654328,323798.79,Debito,2010-10-03 15:28:00,509206
3433,7996592,117520.76,Debito,2016-05-12 14:35:00,86204
3434,5293768,358225.68,Debito,2020-05-10 14:58:00,848153
3435,293269,436779.79,Debito,2008-06-21 09:13:00,846178
3436,7433706,730697.67,Credito,2012-03-22 14:31:00,765690
3437,5620072,316157.77,Debito,2022-03-24 09:00:00,828220
3438,18770,330846.93,Credito,2010-09-05 16:56:00,609700
3439,1193278,770673.08,Credito,2014-01-20 14:21:00,713048
3440,6300337,885796.7,Debito,2008-04-26 15:51:00,352854
3441,2788862,705389.37,Credito,2009-03-29 15:54:00,236073
3442,6151037,817844.51,Debito,2013-11-25 09:54:00,236930
3443,9721025,673064.87,Debito,2014-07-29 09:23:00,251838
3444,5977768,158946.94,Credito,2019-08-11 09:05:00,509008
3445,4201537,978942.34,Credito,2020-09-05 13:34:00,523233
3446,7751560,131733.14,Credito,2016-09-07 09:59:00,141837
3447,3481352,387908.31,Debito,2005-03-27 12:59:00,472937
3448,4167244,143034.03,Debito,2020-02-22 09:17:00,284264
3449,3291503,893474.02,Debito,2022-01-26 14:03:00,758299
3450,9153283,764673.36,Debito,2021-11-15 12:41:00,271476
3451,2160688,408390.53,Debito,2006-04-01 15:26:00,329379
3452,2193792,837761.51,Debito,2017-05-05 16:58:00,279819
3453,8637396,102298.34,Credito,2012-12-06 13:52:00,62345
3454,7728469,907741.39,Debito,2010-11-29 12:02:00,787742
3455,2167962,963340.62,Credito,2015-12-21 15:54:00,39653
3456,9129588,914588.92,Credito,2012-07-21 14:25:00,975755
3457,6001068,412720.66,Credito,2013-08-07 09:42:00,316773
3458,2174600,536136.84,Debito,2015-02-12 16:34:00,288153
3459,6155950,580045.54,Credito,2012-11-18 13:50:00,624204
3460,2671567,989261.35,Debito,2012-02-04 12:31:00,112292
3461,7047094,932776.17,Credito,2019-04-19 14:22:00,115905
3462,1564344,634494.53,Debito,2007-07-01 14:34:00,669398
3463,359342,781563.86,Credito,2009-12-28 15:25:00,901934
3464,3970273,561944.54,Credito,2020-02-24 13:19:00,970114
3465,9038321,357739.09,Debito,2008-07-21 11:25:00,533766
3466,9180696,653240.66,Credito,2013-11-03 13:50:00,406268
3467,8305748,357810.99,Credito,2020-12-07 13:45:00,122830
3468,8629374,548067.3,Debito,2019-08-19 16:35:00,788716
3469,6559145,342234.06,Credito,2011-05-30 13:25:00,590664
3470,6810719,74259.47,Debito,2010-07-24 13:58:00,559112
3471,6111986,883427.18,Credito,2006-07-24 13:22:00,798951
3472,5575028,533621.03,Debito,2021-01-26 13:58:00,121855
3473,8358511,242629.8,Credito,2006-10-11 16:05:00,740408
3474,4849867,816153.48,Credito,2011-10-14 14:04:00,295048
3475,1152684,614308.98,Credito,2017-09-29 09:31:00,707909
3476,685040,210012.08,Debito,2007-03-30 11:41:00,72684
3477,7289645,104341.46,Debito,2005-03-10 14:56:00,134873
3478,9642680,245669.05,Debito,2022-07-21 09:33:00,644091
3479,1199662,895356.34,Debito,2022-08-02 12:16:00,40567
3480,6053192,672664.46,Credito,2018-02-24 10:54:00,207551
3481,8375656,329400.74,Debito,2016-02-26 14:57:00,565877
3482,9985996,206066.8,Credito,2013-05-23 14:56:00,806401
3483,7994642,921525.6,Debito,2012-01-11 16:11:00,892836
3484,4600333,328040.76,Debito,2013-09-16 09:08:00,355843
3485,8216286,940365.26,Debito,2005-07-02 16:32:00,162824
3486,4896757,200837.43,Debito,2006-02-19 13:29:00,435938
3487,1006339,724558.69,Debito,2022-07-10 11:13:00,132861
3488,3867450,582727.55,Credito,2017-07-21 12:36:00,656863
3489,4723899,572307.03,Debito,2008-03-13 16:09:00,856108
3490,8972423,95403.4,Debito,2022-05-10 16:51:00,535798
3491,424214,928377.7,Debito,2009-11-09 09:27:00,235870
3492,4628499,659530.95,Debito,2012-02-10 15:20:00,604575
3493,5155796,754489.65,Debito,2014-07-13 15:56:00,435033
3494,7534032,12834.83,Credito,2017-07-11 14:01:00,243023
3495,9155973,225884.62,Credito,2021-10-11 13:44:00,712144
3496,8126161,819226.64,Credito,2013-09-21 12:18:00,677410
3497,3523219,366224.21,Debito,2021-12-20 12:29:00,630469
3498,2776656,542734.48,Credito,2020-06-27 09:19:00,185397
3499,6265560,316718.89,Debito,2011-11-28 12:44:00,65293
3500,4682028,608142.19,Credito,2014-09-03 15:35:00,36360
3501,1740324,66836.85,Debito,2019-06-02 14:04:00,575565
3502,2083851,479879.83,Credito,2005-05-15 14:16:00,344317
3503,1526039,923508.29,Debito,2018-05-30 14:38:00,201981
3504,6752570,504103.83,Debito,2008-03-08 10:45:00,480633
3505,9928766,920971.02,Credito,2006-06-24 10:28:00,691562
3506,1433145,430038.79,Debito,2018-03-30 09:45:00,973631
3507,9381461,374384.02,Debito,2008-04-11 11:38:00,429182
3508,8694055,221900.47,Debito,2007-05-15 16:31:00,239336
3509,8702739,490970.46,Debito,2007-03-30 16:41:00,555629
3510,1503706,105633.74,Debito,2008-10-14 13:37:00,827800
3511,8516711,85609.58,Debito,2020-08-14 09:44:00,283258
3512,3909776,327023.18,Debito,2019-02-23 16:46:00,384060
3513,170856,967607.04,Debito,2008-08-22 15:28:00,937502
3514,3929881,924076.44,Debito,2007-06-05 10:08:00,563209
3515,9759779,806329.02,Debito,2009-09-03 15:51:00,249731
3516,6615535,521508.92,Credito,2015-07-09 14:09:00,103891
3517,3284030,594857.39,Debito,2008-05-20 15:21:00,835425
3518,4128160,814401.9,Credito,2022-01-21 14:38:00,963112
3519,1998322,13984.63,Credito,2020-08-15 14:49:00,122437
3520,6038431,777513.61,Debito,2014-03-12 15:42:00,766505
3521,2192965,385857.03,Credito,2022-01-21 12:57:00,409917
3522,5699201,412746.58,Debito,2010-12-24 13:12:00,797260
3523,98202,93222.3,Credito,2013-01-09 15:06:00,301641
3524,9532859,227215.78,Credito,2006-06-28 10:16:00,455769
3525,1577985,118758.99,Credito,2012-06-15 11:06:00,73438
3526,9842054,397975.96,Credito,2010-09-11 12:47:00,631335
3527,1656591,588054.19,Debito,2015-05-05 14:55:00,161241
3528,425259,684677.21,Debito,2013-03-26 13:16:00,601737
3529,2046178,13815.58,Credito,2008-11-22 16:31:00,240871
3530,9416225,18492.08,Credito,2015-02-24 15:46:00,612353
3531,612161,82035.99,Debito,2016-06-03 12:59:00,389455
3532,9429724,206086.43,Debito,2017-04-19 15:04:00,484426
3533,1118051,18326.24,Debito,2019-01-02 11:13:00,536247
3534,1845650,470200.34,Credito,2007-10-09 10:15:00,752592
3535,2691954,508893.56,Debito,2018-03-25 13:48:00,451239
3536,216431,965085.09,Credito,2018-09-18 15:14:00,662269
3537,4611591,601736.0,Debito,2018-10-03 11:12:00,870969
3538,2599562,696231.46,Credito,2015-08-24 13:04:00,355829
3539,2487507,886588.82,Debito,2014-07-25 15:28:00,524241
3540,4240146,56439.78,Credito,2005-08-23 14:18:00,578188
3541,7975264,858864.46,Debito,2005-04-01 10:03:00,689041
3542,1016655,147573.54,Debito,2019-12-21 11:20:00,54675
3543,2807305,640340.04,Credito,2005-06-08 10:41:00,925433
3544,8899290,439423.77,Debito,2006-07-28 15:18:00,849398
3545,3767882,342478.49,Debito,2010-12-19 13:12:00,424121
3546,2117614,463222.72,Debito,2017-06-05 10:52:00,540472
3547,6877500,849158.76,Debito,2018-03-14 09:54:00,151587
3548,2827216,767920.29,Credito,2013-07-15 15:50:00,776917
3549,4509988,827063.22,Debito,2015-11-17 16:47:00,638654
3550,2677829,423276.72,Debito,2015-05-21 11:29:00,242409
3551,3907871,191598.99,Credito,2005-08-29 14:04:00,664444
3552,1393524,454458.14,Debito,2011-10-07 15:26:00,868010
3553,5764548,994136.24,Debito,2014-07-15 09:47:00,947441
3554,5516211,449498.4,Credito,2009-09-29 10:41:00,192747
3555,4827545,766076.53,Debito,2014-03-01 16:27:00,169817
3556,3444155,549340.65,Debito,2022-06-23 09:31:00,257794
3557,6834143,356636.58,Credito,2020-08-26 14:01:00,901158
3558,9298836,877569.23,Credito,2016-04-16 09:46:00,356474
3559,4105095,535027.41,Credito,2018-09-03 15:22:00,846199
3560,8690090,727764.45,Credito,2006-09-24 12:38:00,138977
3561,2509195,715249.86,Debito,2018-05-06 11:19:00,72760
3562,8749397,556787.9,Debito,2015-08-06 11:03:00,332717
3563,4260080,338739.27,Credito,2019-04-15 16:56:00,535565
3564,8037809,492668.9,Debito,2015-02-16 16:20:00,885467
3565,4742328,594240.52,Debito,2021-09-05 12:52:00,619206
3566,1444382,355560.93,Debito,2006-06-22 12:14:00,196266
3567,9714577,84326.08,Credito,2019-10-05 15:22:00,748438
3568,8077165,449099.34,Credito,2014-07-19 15:35:00,460340
3569,7910198,947998.63,Credito,2020-07-20 16:49:00,448914
3570,1493339,68637.95,Debito,2009-09-29 09:10:00,448435
3571,1587946,825677.93,Debito,2016-08-10 14:14:00,36834
3572,5747015,871764.06,Credito,2017-09-12 11:49:00,446695
3573,7839122,124020.89,Debito,2020-02-17 13:07:00,397891
3574,5358242,875669.93,Credito,2005-04-14 16:58:00,25923
3575,582578,926192.39,Credito,2021-05-14 16:56:00,905394
3576,2044232,830277.36,Debito,2015-08-24 11:24:00,945974
3577,2074035,126191.2,Credito,2016-06-10 11:43:00,805728
3578,9957445,160611.5,Credito,2019-11-29 13:53:00,124193
3579,8064699,272174.4,Debito,2022-03-06 14:06:00,53391
3580,2158687,189373.3,Credito,2014-08-23 09:08:00,114866
3581,181190,218414.94,Debito,2018-04-08 16:37:00,866847
3582,7648549,118853.04,Debito,2006-06-19 09:22:00,7963
3583,8629571,660853.76,Debito,2011-11-23 11:49:00,347995
3584,5679337,967739.46,Debito,2014-07-20 12:22:00,157205
3585,1583270,588336.81,Credito,2007-03-21 12:43:00,179710
3586,4975103,512592.98,Credito,2020-01-10 13:08:00,250601
3587,6888662,564757.93,Credito,2016-10-09 10:19:00,753874
3588,9859543,493868.0,Credito,2015-09-27 10:06:00,193040
3589,1872113,977572.82,Credito,2016-05-13 09:11:00,779773
3590,9669469,845037.79,Credito,2007-08-19 13:09:00,949755
3591,2674710,942905.79,Credito,2010-03-22 13:57:00,582700
3592,6356622,721143.36,Credito,2017-07-26 16:53:00,971554
3593,8387090,67988.96,Credito,2018-02-01 15:40:00,902040
3594,3794355,739259.62,Credito,2016-03-06 13:24:00,146222
3595,7720357,864498.79,Debito,2013-07-02 11:11:00,225768
3596,2700095,266699.5,Credito,2013-08-24 12:50:00,177458
3597,5369570,353970.54,Debito,2016-04-10 12:17:00,998038
3598,3905836,791348.46,Credito,2011-10-12 14:46:00,175227
3599,4367315,483464.23,Credito,2019-06-13 11:40:00,325502
3600,2518033,312120.49,Debito,2017-02-20 16:26:00,197257
3601,85336,873488.76,Debito,2007-08-16 13:10:00,405167
3602,2270099,531668.57,Credito,2005-03-29 11:33:00,575941
3603,286556,256103.89,Credito,2021-08-08 16:53:00,586253
3604,1788766,978568.48,Debito,2017-10-25 11:22:00,520507
3605,8133055,320687.72,Credito,2010-03-14 15:05:00,798577
3606,3725383,353245.11,Debito,2016-03-19 14:13:00,454523
3607,487688,178360.72,Debito,2013-06-30 12:07:00,550409
3608,1559656,608546.96,Credito,2016-05-28 10:16:00,336315
3609,5776909,687644.98,Debito,2005-05-09 16:38:00,786805
3610,1723170,575262.43,Debito,2012-07-04 09:01:00,673639
3611,428718,819024.19,Debito,2005-03-01 11:53:00,658909
3612,5237978,778416.68,Debito,2021-12-10 12:13:00,155494
3613,9309798,925592.24,Debito,2016-06-14 16:19:00,358814
3614,505736,887455.32,Debito,2008-12-30 10:58:00,956627
3615,9410782,476349.06,Debito,2012-12-04 14:22:00,508662
3616,5099179,918339.06,Debito,2010-10-27 15:18:00,98086
3617,1994093,45807.11,Debito,2007-08-13 14:55:00,782609
3618,7939622,675686.99,Credito,2013-07-03 14:50:00,812506
3619,283340,234698.26,Debito,2022-01-16 10:31:00,602178
3620,9118303,823250.42,Debito,2006-06-03 11:43:00,482887
3621,2241951,190418.27,Credito,2007-06-11 10:53:00,377679
3622,6810707,591409.95,Debito,2017-10-22 14:04:00,35662
3623,7041563,607222.62,Debito,2015-01-28 14:51:00,695920
3624,5997398,389801.63,Debito,2019-05-02 15:55:00,204584
3625,6423143,759626.42,Debito,2010-09-01 16:22:00,120966
3626,6853979,856473.6,Credito,2007-08-17 10:23:00,49650
3627,5096799,444285.16,Debito,2015-09-01 15:02:00,423529
3628,4792492,644382.71,Debito,2009-12-15 16:20:00,360466
3629,4897723,184221.85,Debito,2012-09-07 10:12:00,585299
3630,7547587,721555.54,Credito,2021-07-01 10:34:00,572505
3631,1445011,653632.5,Debito,2008-03-01 16:36:00,104753
3632,5082642,791803.82,Debito,2021-09-12 15:52:00,242376
3633,4863486,704897.99,Debito,2018-09-14 10:46:00,360354
3634,964911,165990.5,Credito,2005-10-13 14:47:00,680317
3635,790589,641923.86,Debito,2014-03-22 15:07:00,737178
3636,772234,544850.63,Credito,2008-03-12 12:35:00,909571
3637,1032805,202958.6,Debito,2017-08-24 09:43:00,640343
3638,8334617,979550.35,Debito,2020-07-21 13:38:00,103279
3639,9829788,171746.69,Credito,2009-06-27 14:03:00,737249
3640,5277936,715838.55,Credito,2017-10-18 10:43:00,574184
3641,9137049,541756.96,Credito,2012-12-08 14:48:00,146740
3642,5544068,972025.44,Debito,2012-02-01 15:53:00,881915
3643,7448564,800247.58,Debito,2013-07-18 10:24:00,961284
3644,662888,407355.93,Credito,2017-03-22 15:26:00,160858
3645,1673980,5739.8,Credito,2017-01-12 11:40:00,860457
3646,2262075,378941.67,Debito,2022-10-06 10:22:00,503820
3647,9002606,412308.0,Debito,2018-10-26 12:30:00,879083
3648,4056387,997173.95,Debito,2011-12-30 12:09:00,611465
3649,4584443,273960.34,Debito,2005-03-26 10:05:00,16637
3650,832971,676800.73,Debito,2020-05-18 13:19:00,186430
3651,7133667,850326.5,Credito,2017-06-13 15:25:00,385730
3652,7100883,212864.31,Debito,2022-06-17 12:27:00,579885
3653,181814,339670.46,Credito,2018-10-04 13:30:00,522994
3654,382592,274191.0,Debito,2020-12-24 09:10:00,739332
3655,7555511,834592.27,Credito,2016-11-03 11:54:00,387519
3656,8080318,128226.51,Debito,2012-09-17 14:17:00,426396
3657,5996251,414582.77,Credito,2022-12-17 15:25:00,436541
3658,5587387,827750.17,Credito,2018-12-07 15:50:00,488198
3659,9539294,237943.99,Debito,2011-08-07 16:49:00,396950
3660,9663845,438798.51,Debito,2008-06-28 10:24:00,418021
3661,4679929,200217.74,Debito,2020-12-06 13:22:00,29939
3662,8576077,375385.93,Debito,2016-11-22 10:21:00,980642
3663,3976199,333722.91,Debito,2015-02-05 12:57:00,661624
3664,6459472,924736.0,Credito,2018-11-27 13:32:00,51799
3665,8599255,64963.14,Credito,2016-11-05 10:13:00,405832
3666,8347240,701619.79,Debito,2008-07-13 12:10:00,850630
3667,1629902,885065.42,Debito,2007-01-13 14:23:00,743975
3668,9442629,592850.31,Credito,2019-08-10 11:38:00,901125
3669,9687700,950554.13,Credito,2021-08-21 16:40:00,596624
3670,8711841,621566.41,Credito,2022-07-11 11:01:00,346254
3671,5868161,547825.55,Credito,2008-08-26 12:39:00,488407
3672,4790083,184657.04,Credito,2017-08-04 09:11:00,37863
3673,5978419,88931.9,Credito,2018-09-25 12:13:00,6774
3674,2526146,932885.48,Credito,2010-09-04 15:14:00,529841
3675,2480630,367539.08,Credito,2022-10-27 12:59:00,582695
3676,7868692,667279.26,Credito,2008-02-14 15:26:00,796554
3677,2505340,1902.94,Credito,2006-06-19 11:54:00,776888
3678,7841260,739949.63,Credito,2009-08-13 11:09:00,812757
3679,4223953,64737.94,Debito,2016-09-07 10:48:00,152394
3680,4683315,10331.29,Debito,2011-11-16 09:58:00,917477
3681,3783893,105325.53,Credito,2007-01-09 10:15:00,87681
3682,8224386,168165.4,Credito,2016-05-11 12:10:00,450932
3683,4835865,895651.98,Credito,2022-03-15 09:43:00,817337
3684,8600869,775787.92,Debito,2019-07-27 16:18:00,460336
3685,4341289,568363.16,Debito,2005-12-15 15:46:00,486012
3686,6043400,776969.68,Debito,2008-11-08 12:07:00,375802
3687,6516214,462316.64,Debito,2013-02-25 11:41:00,982361
3688,8240510,75523.9,Credito,2022-01-02 14:56:00,933267
3689,7784434,673025.42,Debito,2018-09-19 09:21:00,968088
3690,4957616,188753.64,Debito,2018-03-12 12:55:00,612022
3691,6201996,209623.79,Credito,2005-03-29 12:09:00,277617
3692,6747016,967676.88,Debito,2019-04-23 13:28:00,221555
3693,4011112,303708.61,Credito,2006-11-03 10:44:00,250691
3694,905728,698297.32,Credito,2009-06-25 15:11:00,756689
3695,9748103,815693.84,Credito,2011-07-24 15:31:00,9724
3696,829325,663005.29,Credito,2011-06-13 09:52:00,411213
3697,8953241,183085.33,Debito,2009-07-08 12:07:00,393230
3698,3255684,144817.33,Debito,2014-09-20 15:01:00,929637
3699,1125483,595303.25,Credito,2007-01-13 09:05:00,19965
3700,6586151,288717.7,Debito,2006-06-13 12:14:00,638290
3701,6614024,974663.0,Credito,2012-10-10 13:10:00,780131
3702,6632113,192509.17,Credito,2011-05-04 12:26:00,180183
3703,6540349,482946.77,Debito,2012-03-18 12:35:00,740593
3704,4106014,816764.24,Debito,2020-10-20 09:37:00,779497
3705,525274,479452.61,Credito,2016-12-01 15:19:00,868518
3706,3257428,545487.36,Credito,2014-10-30 14:21:00,668889
3707,4007634,790429.78,Debito,2012-07-08 16:34:00,106041
3708,8975299,798782.66,Credito,2013-07-27 14:07:00,698674
3709,209046,113382.45,Debito,2021-11-09 11:21:00,504141
3710,2575403,508211.71,Credito,2009-05-09 09:23:00,853598
3711,3520783,245653.43,Debito,2008-12-07 09:03:00,64723
3712,7331022,290745.33,Credito,2016-10-12 15:39:00,337513
3713,9945779,380444.05,Credito,2015-05-12 12:45:00,692854
3714,2950799,362188.57,Debito,2006-04-17 12:54:00,159635
3715,9918470,948421.59,Credito,2010-01-03 16:19:00,337775
3716,3228714,689652.86,Credito,2016-01-01 10:45:00,116382
3717,3557610,562191.23,Debito,2019-03-29 11:08:00,700480
3718,2770217,757248.87,Debito,2018-03-03 13:12:00,971389
3719,4692972,201732.23,Credito,2008-12-29 15:24:00,311940
3720,3698302,326081.43,Credito,2013-07-13 13:58:00,440005
3721,5961094,623506.71,Debito,2015-03-22 15:51:00,854920
3722,6052488,77352.85,Debito,2015-07-10 13:11:00,302091
3723,8962360,302713.54,Credito,2019-10-14 14:10:00,797634
3724,4547724,601153.42,Debito,2021-03-01 15:15:00,550256
3725,3812687,166457.25,Debito,2008-06-07 10:44:00,195659
3726,1679402,634214.4,Debito,2022-12-01 09:21:00,535420
3727,4063051,696852.2,Credito,2007-12-10 09:12:00,720689
3728,6750334,191304.46,Credito,2007-08-28 09:35:00,378925
3729,1526095,796088.53,Debito,2006-12-13 14:46:00,342973
3730,8623550,468149.6,Credito,2008-10-09 15:11:00,670551
3731,9156062,778756.61,Debito,2011-08-20 13:31:00,57178
3732,658578,806152.59,Credito,2019-05-04 12:40:00,332601
3733,2699783,167512.32,Debito,2009-03-29 15:47:00,503943
3734,8907626,410636.08,Debito,2009-05-30 12:54:00,139277
3735,8149109,56002.78,Debito,2018-11-02 11:22:00,249395
3736,9364904,134610.65,Debito,2017-08-10 16:52:00,634222
3737,5023934,869148.87,Credito,2019-02-14 14:11:00,37464
3738,9212773,183074.03,Credito,2007-06-20 09:24:00,367705
3739,2194646,653505.63,Credito,2012-10-28 10:35:00,301653
3740,9387348,402981.0,Credito,2005-03-01 13:36:00,110075
3741,4838202,984253.41,Credito,2006-02-21 15:35:00,690762
3742,2872856,395654.7,Credito,2009-11-12 10:54:00,373629
3743,659110,682147.48,Debito,2021-10-19 15:50:00,659783
3744,1044921,925854.32,Debito,2009-05-17 13:03:00,549524
3745,8035121,380827.15,Debito,2012-06-26 16:42:00,934471
3746,9045903,388595.66,Debito,2009-09-01 12:17:00,190573
3747,6528245,150963.74,Debito,2022-08-25 09:29:00,507367
3748,2635699,447875.13,Debito,2020-03-16 13:15:00,740727
3749,6913091,402639.21,Debito,2011-04-16 14:27:00,476105
3750,8330397,584749.02,Credito,2011-08-24 13:24:00,752107
3751,9068296,340517.18,Credito,2014-11-18 10:13:00,317645
3752,5132208,418492.89,Debito,2019-06-02 15:57:00,820979
3753,9529851,34190.56,Credito,2008-02-02 13:01:00,556743
3754,6531244,118073.58,Credito,2009-06-27 16:25:00,580139
3755,5203997,658005.78,Credito,2021-07-25 13:13:00,207856
3756,6847926,463582.12,Credito,2021-01-28 09:43:00,328637
3757,6035260,26838.32,Credito,2011-06-02 13:36:00,488477
3758,8640635,53119.72,Credito,2016-05-18 10:32:00,201985
3759,8454800,926063.08,Debito,2011-09-24 10:42:00,550990
3760,9444987,644157.7,Debito,2016-01-18 16:21:00,850020
3761,7897263,997236.35,Debito,2010-06-13 16:14:00,946468
3762,4785631,23354.98,Debito,2022-08-10 16:32:00,37378
3763,8785785,629906.85,Debito,2013-08-26 13:44:00,808511
3764,9844252,917940.34,Debito,2017-12-26 09:09:00,301437
3765,7166883,623237.11,Debito,2022-07-25 14:54:00,835666
3766,9208681,699915.5,Debito,2014-01-11 14:31:00,803126
3767,511268,676538.5,Credito,2009-04-26 13:41:00,471299
3768,4523555,879859.77,Debito,2007-09-15 09:41:00,380889
3769,4153527,718666.81,Credito,2019-03-11 15:45:00,634871
3770,3366560,803760.16,Credito,2022-05-20 09:28:00,868200
3771,5816062,542438.53,Debito,2015-02-01 10:58:00,700072
3772,1899535,254448.88,Debito,2006-10-14 15:56:00,297105
3773,764012,518643.63,Credito,2008-01-07 14:51:00,770285
3774,5286022,811410.48,Credito,2006-10-28 11:07:00,803431
3775,5412139,901817.72,Credito,2012-02-09 16:06:00,289389
3776,8620590,366873.24,Credito,2012-01-05 14:11:00,458129
3777,8516702,949060.22,Credito,2005-02-18 09:08:00,132713
3778,8060442,878470.44,Debito,2022-08-25 16:56:00,86321
3779,5769531,21645.98,Credito,2010-02-19 09:57:00,673283
3780,1813010,235734.48,Debito,2007-01-15 09:59:00,615961
3781,2227,998664.9,Credito,2009-08-30 09:13:00,528146
3782,9068097,378867.6,Debito,2008-09-14 12:50:00,84117
3783,3538701,673856.73,Debito,2020-12-22 10:42:00,297128
3784,135862,313707.48,Credito,2018-10-24 13:14:00,701449
3785,3664088,421435.58,Debito,2020-03-11 16:38:00,505327
3786,7514394,501627.22,Debito,2017-09-27 15:45:00,934934
3787,15165,232184.77,Debito,2016-11-25 13:31:00,320916
3788,4448892,125756.27,Credito,2007-07-25 13:58:00,811441
